row_id,analysis_id,analysis_name,cancer_id,cancer_name,phecode,phecode_sort,disease_name,system,system_display,disease_system,disease_system_display,system_color,sex,count,beta,se,effect_ratio,hr_original,hr_plot,ci_lower,ci_upper,p_value,q_value,significant,positive_significant,direction,model_type,effect_measure,events_group_one,person_years_group_one,incidence_rate_group_one,events_group_two,person_years_group_two,incidence_rate_group_two,group_one_label,group_two_label,incidence_rate_cancer,incidence_rate_matched_unexposed,comparison_label
455,analysis,MDD diagnosis,analysis,MDD diagnosis,428.4,428.4,Heart failure with preserved EF [Diastolic heart failure],circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,465.03,0.0,0.0,4530.12,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
866,analysis,MDD diagnosis,analysis,MDD diagnosis,428.3,428.3,Heart failure with reduced EF [Systolic or combined heart failure],circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,4.0,,,,,,,,,,False,False,elevated,,Hazard ratio,4.0,465.03,0.01,21.0,4530.12,0.0,Exposed group,Unexposed group,0.01,0.0,Unexposed group
830,analysis,MDD diagnosis,analysis,MDD diagnosis,429.1,429.1,Heart transplant/surgery,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,8.0,,,,,,,,,,False,False,elevated,,Hazard ratio,8.0,464.96,0.02,55.0,4529.75,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
529,analysis,MDD diagnosis,analysis,MDD diagnosis,395.6,395.6,Heart valve replaced,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.36,0.0,0.0,4556.57,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
429,analysis,MDD diagnosis,analysis,MDD diagnosis,459.1,459.1,Hemorrhage NOS,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,466.75,0.0,8.0,4568.44,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
242,analysis,MDD diagnosis,analysis,MDD diagnosis,446.3,446.3,Hypersensitivity angiitis,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,5.0,,,,,,,,,,False,False,elevated,,Hazard ratio,5.0,461.06,0.01,68.0,4467.74,0.02,Exposed group,Unexposed group,0.01,0.02,Unexposed group
1092,analysis,MDD diagnosis,analysis,MDD diagnosis,458.9,458.9,Hypotension NOS,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,171.0,,,,,,,,,,False,False,elevated,,Hazard ratio,171.0,466.25,0.37,778.0,4566.23,0.17,Exposed group,Unexposed group,0.37,0.17,Unexposed group
1095,analysis,MDD diagnosis,analysis,MDD diagnosis,458.2,458.2,Iatrogenic hypotension,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,60.0,,,,,,,,,,False,False,elevated,,Hazard ratio,60.0,466.54,0.13,229.0,4567.67,0.05,Exposed group,Unexposed group,0.13,0.05,Unexposed group
945,analysis,MDD diagnosis,analysis,MDD diagnosis,452.1,452.1,Iatrogenic pulmonary embolism and infarction,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,441.43,0.0,0.0,4153.74,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
546,analysis,MDD diagnosis,analysis,MDD diagnosis,394.2,394.2,Mitral valve disease,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,166.0,,,,,,,,,,False,False,elevated,,Hazard ratio,166.0,465.56,0.36,1801.0,4548.63,0.4,Exposed group,Unexposed group,0.36,0.4,Unexposed group
583,analysis,MDD diagnosis,analysis,MDD diagnosis,394.1,394.1,Mitral valve stenosis and aortic valve stenosis,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.36,0.0,1.0,4556.57,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
812,analysis,MDD diagnosis,analysis,MDD diagnosis,420.1,420.1,Myocarditis,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,71.0,,,,,,,,,,False,False,elevated,,Hazard ratio,71.0,465.29,0.15,396.0,4543.12,0.09,Exposed group,Unexposed group,0.15,0.09,Unexposed group
689,analysis,MDD diagnosis,analysis,MDD diagnosis,450,450.0,Noninfectious disorders of lymphatic channels,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,86.0,,,,,,,,,,False,False,elevated,,Hazard ratio,86.0,467.97,0.18,567.0,4588.49,0.12,Exposed group,Unexposed group,0.18,0.12,Unexposed group
1036,analysis,MDD diagnosis,analysis,MDD diagnosis,395.2,395.2,Nonrheumatic aortic valve disorders,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,27.0,,,,,,,,,,False,False,elevated,,Hazard ratio,27.0,466.28,0.06,312.0,4555.09,0.07,Exposed group,Unexposed group,0.06,0.07,Unexposed group
975,analysis,MDD diagnosis,analysis,MDD diagnosis,395.1,395.1,Nonrheumatic mitral valve disorders,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,167.0,,,,,,,,,,False,False,elevated,,Hazard ratio,167.0,465.53,0.36,1745.0,4548.74,0.38,Exposed group,Unexposed group,0.36,0.38,Unexposed group
627,analysis,MDD diagnosis,analysis,MDD diagnosis,395.4,395.4,Nonrheumatic pulmonary valve disorders,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,3.0,,,,,,,,,,False,False,elevated,,Hazard ratio,3.0,466.33,0.01,26.0,4556.45,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
850,analysis,MDD diagnosis,analysis,MDD diagnosis,395.3,395.3,Nonrheumatic tricuspid valve disorders,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,17.0,,,,,,,,,,False,False,elevated,,Hazard ratio,17.0,466.25,0.04,127.0,4555.99,0.03,Exposed group,Unexposed group,0.04,0.03,Unexposed group
490,analysis,MDD diagnosis,analysis,MDD diagnosis,433.1,433.1,Occlusion and stenosis of precerebral arteries,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,213.0,,,,,,,,,,False,False,elevated,,Hazard ratio,213.0,448.06,0.48,1713.0,4294.73,0.4,Exposed group,Unexposed group,0.48,0.4,Unexposed group
271,analysis,MDD diagnosis,analysis,MDD diagnosis,411.9,411.9,Other acute and subacute forms of ischemic heart disease,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,33.0,,,,,,,,,,False,False,elevated,,Hazard ratio,33.0,445.67,0.07,246.0,4215.02,0.06,Exposed group,Unexposed group,0.07,0.06,Unexposed group
469,analysis,MDD diagnosis,analysis,MDD diagnosis,426.8,426.8,Other cardiac conduction disorders,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,6.0,,,,,,,,,,False,False,elevated,,Hazard ratio,6.0,452.12,0.01,43.0,4325.14,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
795,analysis,MDD diagnosis,analysis,MDD diagnosis,425.8,425.8,Other cardiomyopathy,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,10.0,,,,,,,,,,False,False,elevated,,Hazard ratio,10.0,465.43,0.02,44.0,4544.26,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
705,analysis,MDD diagnosis,analysis,MDD diagnosis,401.3,401.3,Other hypertensive complications,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,69.0,,,,,,,,,,False,False,elevated,,Hazard ratio,69.0,453.71,0.15,479.0,4370.55,0.11,Exposed group,Unexposed group,0.15,0.11,Unexposed group
737,analysis,MDD diagnosis,analysis,MDD diagnosis,427.3,427.3,Other specified cardiac dysrhythmias,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,124.0,,,,,,,,,,False,False,elevated,,Hazard ratio,124.0,451.37,0.27,984.0,4319.17,0.23,Exposed group,Unexposed group,0.27,0.23,Unexposed group
805,analysis,MDD diagnosis,analysis,MDD diagnosis,443.8,443.8,Other specified peripheral vascular diseases,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,7.0,,,,,,,,,,False,False,elevated,,Hazard ratio,7.0,461.06,0.02,57.0,4467.84,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
204,analysis,MDD diagnosis,analysis,MDD diagnosis,427.9,427.9,Palpitations,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,452.14,0.0,0.0,4325.37,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
494,analysis,MDD diagnosis,analysis,MDD diagnosis,420.2,420.2,Pericarditis,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,159.0,,,,,,,,,,False,False,elevated,,Hazard ratio,159.0,464.87,0.34,1056.0,4540.2,0.23,Exposed group,Unexposed group,0.34,0.23,Unexposed group
932,analysis,MDD diagnosis,analysis,MDD diagnosis,443.7,443.7,Peripheral angiopathy in diseases classified elsewhere,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,197.0,,,,,,,,,,False,False,elevated,,Hazard ratio,197.0,460.23,0.43,1074.0,4463.17,0.24,Exposed group,Unexposed group,0.43,0.24,Unexposed group
203,analysis,MDD diagnosis,analysis,MDD diagnosis,446.6,446.6,Polyarteritis nodosa,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,3.0,,,,,,,,,,False,False,elevated,,Hazard ratio,3.0,461.07,0.01,49.0,4467.77,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
320,analysis,MDD diagnosis,analysis,MDD diagnosis,452.8,452.8,Postphlebitic syndrome,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,16.0,,,,,,,,,,False,False,elevated,,Hazard ratio,16.0,441.32,0.04,89.0,4153.08,0.02,Exposed group,Unexposed group,0.04,0.02,Unexposed group
464,analysis,MDD diagnosis,analysis,MDD diagnosis,418.1,418.1,Precordial pain,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,468.54,0.0,0.0,4594.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
411,analysis,MDD diagnosis,analysis,MDD diagnosis,425.1,425.1,Primary/intrinsic cardiomyopathies,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,242.0,,,,,,,,,,False,False,elevated,,Hazard ratio,242.0,464.47,0.52,1825.0,4536.47,0.4,Exposed group,Unexposed group,0.52,0.4,Unexposed group
526,analysis,MDD diagnosis,analysis,MDD diagnosis,443.1,443.1,Raynaud's syndrome,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,35.0,,,,,,,,,,False,False,elevated,,Hazard ratio,35.0,460.9,0.08,235.0,4466.91,0.05,Exposed group,Unexposed group,0.08,0.05,Unexposed group
226,analysis,MDD diagnosis,analysis,MDD diagnosis,425.2,425.2,Secondary/extrinsic cardiomyopathies,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,465.43,0.0,14.0,4544.3,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
493,analysis,MDD diagnosis,analysis,MDD diagnosis,427.8,427.8,Sinoatrial node dysfunction (Bradycardia),circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,166.0,,,,,,,,,,False,False,elevated,,Hazard ratio,166.0,451.43,0.37,1446.0,4319.26,0.33,Exposed group,Unexposed group,0.37,0.33,Unexposed group
295,analysis,MDD diagnosis,analysis,MDD diagnosis,447.1,447.1,Stricture of artery,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,8.0,,,,,,,,,,False,False,elevated,,Hazard ratio,8.0,461.06,0.02,37.0,4468.02,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
918,analysis,MDD diagnosis,analysis,MDD diagnosis,430.1,430.1,Subarachnoid hemorrhage,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,162.0,,,,,,,,,,False,False,elevated,,Hazard ratio,162.0,448.4,0.36,987.0,4298.47,0.23,Exposed group,Unexposed group,0.36,0.23,Unexposed group
749,analysis,MDD diagnosis,analysis,MDD diagnosis,430.3,430.3,Subdural hemorrhage,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,153.0,,,,,,,,,,False,False,elevated,,Hazard ratio,153.0,448.75,0.34,784.0,4300.59,0.18,Exposed group,Unexposed group,0.34,0.18,Unexposed group
835,analysis,MDD diagnosis,analysis,MDD diagnosis,429.3,429.3,Symptoms involving cardiovascular system,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,465.03,0.0,0.0,4530.12,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
237,analysis,MDD diagnosis,analysis,MDD diagnosis,427.7,427.7,Tachycardia NOS,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,452.14,0.0,0.0,4325.37,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
868,analysis,MDD diagnosis,analysis,MDD diagnosis,446.7,446.7,Takayasu's disease,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,4.0,,,,,,,,,,False,False,elevated,,Hazard ratio,4.0,461.06,0.01,23.0,4468.03,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
1024,analysis,MDD diagnosis,analysis,MDD diagnosis,446.1,446.1,Thromboangiitis obliterans,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,461.08,0.0,8.0,4468.08,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
764,analysis,MDD diagnosis,analysis,MDD diagnosis,446.8,446.8,Thrombotic microangiopathy,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,3.0,,,,,,,,,,False,False,elevated,,Hazard ratio,3.0,461.08,0.01,30.0,4467.99,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
353,analysis,MDD diagnosis,analysis,MDD diagnosis,446.4,446.4,Wegener's granulomatosis,circulatory system,Circulatory system diseases,circulatory system,Circulatory system diseases,#F46D5A,Both,18.0,,,,,,,,,,False,False,elevated,,Hazard ratio,18.0,460.98,0.04,202.0,4467.03,0.05,Exposed group,Unexposed group,0.04,0.05,Unexposed group
73,analysis,MDD diagnosis,analysis,MDD diagnosis,698,698.0,Pruritus and related conditions,dermatologic,Dermatologic diseases,dermatologic,Dermatologic diseases,#CE5A57,Both,684.0,0.5328768737512048,0.0423588915260478,1.703826959652989,1.703826959652989,1.703826959652989,1.5680823604722238,1.8513225973450207,2.7186585001288157e-36,9.194008745890175e-36,True,True,elevated,,Hazard ratio,684.0,462.77,1.48,3899.0,4539.67,0.86,Exposed group,Unexposed group,1.48,0.86,Unexposed group
79,analysis,MDD diagnosis,analysis,MDD diagnosis,690.1,690.1,Seborrheic dermatitis,dermatologic,Dermatologic diseases,dermatologic,Dermatologic diseases,#CE5A57,Both,307.0,0.4881217615951137,0.0630470561176595,1.6292532183662156,1.6292532183662156,1.6292532183662156,1.4398652482491587,1.8435517162348616,9.772522412850428e-15,2.0196546319890883e-14,True,True,elevated,,Hazard ratio,307.0,452.16,0.68,1833.0,4352.12,0.42,Exposed group,Unexposed group,0.68,0.42,Unexposed group
169,analysis,MDD diagnosis,analysis,MDD diagnosis,695.7,695.7,Prurigo and Lichen,dermatologic,Dermatologic diseases,dermatologic,Dermatologic diseases,#CE5A57,Both,458.0,0.3740260736044652,0.0510308698747743,1.4535750499036744,1.4535750499036744,1.4535750499036744,1.3152221262299038,1.6064818128927474,2.311713492133767e-13,4.3875378524171493e-13,True,True,elevated,,Hazard ratio,458.0,451.36,1.01,2994.0,4345.14,0.69,Exposed group,Unexposed group,1.01,0.69,Unexposed group
125,analysis,MDD diagnosis,analysis,MDD diagnosis,947,947.0,Urticaria,dermatologic,Dermatologic diseases,dermatologic,Dermatologic diseases,#CE5A57,Both,452.0,0.2867781028585769,0.0509509829186242,1.3321285851522957,1.3321285851522957,1.3321285851522957,1.2055238181414212,1.4720294536492358,1.8177325563753262e-08,2.846018400599014e-08,True,True,elevated,,Hazard ratio,452.0,466.07,0.97,3321.0,4575.72,0.73,Exposed group,Unexposed group,0.97,0.73,Unexposed group
144,analysis,MDD diagnosis,analysis,MDD diagnosis,696.4,696.4,Psoriasis,dermatologic,Dermatologic diseases,dermatologic,Dermatologic diseases,#CE5A57,Both,813.0,0.1866018477303044,0.0378920044201804,1.205147357358465,1.205147357358465,1.205147357358465,1.118885968226264,1.2980591357763707,8.454583769122173e-07,1.2480576040132731e-06,True,True,elevated,,Hazard ratio,813.0,444.84,1.83,6349.0,4247.39,1.49,Exposed group,Unexposed group,1.83,1.49,Unexposed group
88,analysis,MDD diagnosis,analysis,MDD diagnosis,709.7,709.7,Unspecified diffuse connective tissue disease,dermatologic,Dermatologic diseases,dermatologic,Dermatologic diseases,#CE5A57,Both,746.0,0.182501826033732,0.0394759227079485,1.2002163425871037,1.2002163425871037,1.2002163425871037,1.1108539207355017,1.2967675066217432,3.780155945354616e-06,5.367244319358462e-06,True,True,elevated,,Hazard ratio,746.0,445.57,1.67,5979.0,4261.11,1.4,Exposed group,Unexposed group,1.67,1.4,Unexposed group
166,analysis,MDD diagnosis,analysis,MDD diagnosis,706.2,706.2,Sebaceous cyst,dermatologic,Dermatologic diseases,dermatologic,Dermatologic diseases,#CE5A57,Both,570.0,0.1931938202978376,0.0451519983801021,1.2131178976066377,1.2131178976066377,1.2131178976066377,1.110372898467522,1.3253700946093414,1.879512879529268e-05,2.628491696183788e-05,True,True,elevated,,Hazard ratio,570.0,462.55,1.23,4530.0,4520.41,1.0,Exposed group,Unexposed group,1.23,1.0,Unexposed group
